Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 8, 5
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 9, 6
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 10, 4
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 11, 5
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 12, 7
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 13, 6
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 14, 9
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 15, 8
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 16, 12
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 17, 8
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 18, 5
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 19, 6
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 20, 7
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 21, 8
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 22, 11
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 23, 10
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 24, 13
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 25, 17
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 26, 12
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 27, 14
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 28, 11
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 29, 17
Run XY for exactly 2 B, Integer, z3, SDST, LEX, INFINITE, 30, 15
Run XY for exactly 2 B, Integer, z3, SDST, BOX, SAT, 0, 18
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 1, 3
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 2, 3
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 3, 4
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 4, 5
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 5, 10
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 6, 10
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 7, 10
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 8, 8
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 9, 9
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 10, 4
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 11, 3
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 12, 5
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 13, 7
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 14, 8
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 15, 7
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 16, 9
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 17, 8
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 18, 9
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 19, 9
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 20, 9
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 21, 11
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 22, 11
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 23, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 24, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 25, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 26, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 27, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 28, 13
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 29, 12
Run XY for exactly 2 B, Integer, z3, SDST, BOX, INFINITE, 30, 12
Run XY for exactly 2 B, Integer, z3, SDST, PARETO, SAT, 0, 20
Run XY for exactly 2 B, Integer, z3, SDST, PARETO, INFINITE, 1, 4
Run XY for exactly 2 B, Integer, z3, SDST, PARETO, UNKNOWN, 2, timeout
Run XY for exactly 2 B, Integer, z3, VDST, LEX, SAT, 0, 18
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 1, 4
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 2, 4
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 3, 4
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 4, 4
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 5, 5
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 6, 6
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 7, 5
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 8, 7
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 9, 6
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 10, 8
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 11, 8
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 12, 9
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 13, 9
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 14, 6
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 15, 6
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 16, 6
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 17, 10
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 18, 7
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 19, 9
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 20, 8
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 21, 9
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 22, 8
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 23, 8
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 24, 11
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 25, 12
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 26, 17
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 27, 16
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 28, 12
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 29, 10
Run XY for exactly 2 B, Integer, z3, VDST, LEX, INFINITE, 30, 12
Run XY for exactly 2 B, Integer, z3, VDST, BOX, SAT, 0, 14
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 1, 3
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 2, 3
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 3, 3
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 4, 4
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 5, 5
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 6, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 7, 10
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 8, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 9, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 10, 4
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 11, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 12, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 13, 5
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 14, 9
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 15, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 16, 10
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 17, 10
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 18, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 19, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 20, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 21, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 22, 7
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 23, 10
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 24, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 25, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 26, 8
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 27, 13
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 28, 14
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 29, 10
Run XY for exactly 2 B, Integer, z3, VDST, BOX, INFINITE, 30, 14
Run XY for exactly 2 B, Integer, z3, VDST, PARETO, SAT, 0, 16
Run XY for exactly 2 B, Integer, z3, VDST, PARETO, UNKNOWN, 1, timeout
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, SAT, 0, 15
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 1, 4
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 2, 3
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 3, 2
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 4, 3
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 5, 3
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 6, 3
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 7, 2
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 8, 4
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 9, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 10, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 11, 3
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 12, 6
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 13, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 14, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 15, 4
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 16, 4
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 17, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 18, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 19, 6
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 20, 7
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 21, 7
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 22, 6
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 23, 2
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 24, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 25, 6
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 26, 10
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 27, 6
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 28, 9
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 29, 5
Run XY for exactly 2 B, Integer, z3, VAVG, LEX, INFINITE, 30, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, SAT, 0, 16
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 1, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 2, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 3, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 4, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 5, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 6, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 7, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 8, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 9, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 10, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 11, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 12, 5
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 13, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 14, 5
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 15, 6
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 16, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 17, 7
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 18, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 19, 5
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 20, 6
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 21, 7
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 22, 7
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 23, 3
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 24, 4
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 25, 6
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 26, 7
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 27, 7
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 28, 5
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 29, 10
Run XY for exactly 2 B, Integer, z3, VAVG, BOX, INFINITE, 30, 4
Run XY for exactly 2 B, Integer, z3, VAVG, PARETO, SAT, 0, 15
Run XY for exactly 2 B, Integer, z3, VAVG, PARETO, UNKNOWN, 1, timeout
Run XY for exactly 2 B, Integer, z3, SAVG, None, SAT, 0, 15
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 1, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 2, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 3, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 4, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 5, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 6, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 7, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 8, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 9, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 10, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 11, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 12, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 13, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 14, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 15, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 16, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 17, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 18, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 19, 6
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 20, 6
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 21, 6
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 22, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 23, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 24, 3
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 25, 7
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 26, 4
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 27, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 28, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 29, 5
Run XY for exactly 2 B, Integer, z3, SAVG, None, INFINITE, 30, 3
