Command, Domain, Solver, Iteration Operation, Priority, SAT, Solution nº, Response Time(ms)
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 13, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 14, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 15, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 16, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 17, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 18, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 19, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 20, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 21, 16
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 22, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 23, 12
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 24, 15
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 25, 21
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 26, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 27, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 28, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 29, 15
Run threeNodes for 4 but exactly 3 Node, Integer, z3, MAXSUPP, None, SAT, 30, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 0, 39
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 1, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 2, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 3, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 4, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 5, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 6, 6
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 7, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 8, 3
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 9, 3
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 10, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 11, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 12, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 13, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 14, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 15, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 16, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 17, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 18, 3
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 19, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 20, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 21, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 22, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 23, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 24, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 25, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 26, 5
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 27, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 28, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 29, 4
Run threeNodes for 4 but exactly 3 Node, Integer, z3, NAIVE_QT, None, SAT, 30, 3
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, SAT, 0, 22
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 1, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 2, 8
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 3, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 4, 12
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 5, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 6, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 7, 16
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 8, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 9, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 10, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 11, 20
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 12, 21
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 13, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 14, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 15, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 16, 31
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 17, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 18, 28
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 19, 29
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 20, 30
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 21, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 22, 33
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 23, 34
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 24, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 25, 42
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 26, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 27, 37
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 28, 38
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 29, 48
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, LEX, INFINITE, 30, 41
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, SAT, 0, 22
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 1, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 2, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 3, 18
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 4, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 5, 38
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 6, 24
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 7, 47
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 8, 43
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 9, 31
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 10, 19
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 11, 41
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 12, 53
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 13, 131
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 14, 146
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 15, 54
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 16, 65
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 17, 147
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 18, 29
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 19, 116
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 20, 193
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 21, 80
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 22, 104
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 23, 165
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 24, 251
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 25, 146
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 26, 240
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 27, 302
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 28, 327
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 29, 208
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, BOX, INFINITE, 30, 369
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, PARETO, SAT, 0, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, PARETO, INFINITE, 1, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, SDST, PARETO, UNKNOWN, 2, timeout
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, SAT, 0, 28
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 1, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 2, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 3, 21
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 4, 21
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 5, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 6, 31
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 7, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 8, 24
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 9, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 10, 27
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 11, 30
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 12, 32
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 13, 32
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 14, 36
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 15, 37
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 16, 45
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 17, 54
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 18, 45
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 19, 43
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 20, 44
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 21, 48
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 22, 54
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 23, 51
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 24, 54
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 25, 56
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 26, 60
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 27, 58
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 28, 59
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 29, 65
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, LEX, INFINITE, 30, 65
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, SAT, 0, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 1, 35
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 2, 87
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 3, 219
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 4, 456
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 5, 335
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 6, 226
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 7, 1465
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 8, 1577
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 9, 1732
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 10, 3340
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 11, 4215
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 12, 5174
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 13, 6702
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 14, 4345
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 15, 6126
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 16, 12572
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 17, 12859
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 18, 8592
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 19, 7033
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 20, 25211
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 21, 42535
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 22, 50002
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 23, 52062
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 24, 58572
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 25, 33122
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, INFINITE, 26, 13624
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, BOX, UNKNOWN, 27, timeout
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, PARETO, SAT, 0, 30
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VDST, PARETO, UNKNOWN, 1, timeout
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, SAT, 0, 33
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 1, 19
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 2, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 3, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 4, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 5, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 6, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 7, 9
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 8, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 9, 18
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 10, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 11, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 12, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 13, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 14, 15
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 15, 16
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 16, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 17, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 18, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 19, 18
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 20, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 21, 16
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 22, 13
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 23, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 24, 14
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 25, 10
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 26, 12
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 27, 11
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 28, 15
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 29, 19
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, LEX, INFINITE, 30, 17
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, SAT, 0, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 1, 31
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 2, 26
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 3, 40
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 4, 28
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 5, 27
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 6, 25
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 7, 23
Run threeNodes for 4 but exactly 3 Node, Integer, z3, VAVG, BOX, INFINITE, 8, 33
